province;red;green;blue;x;x
2963;85;232;161;Notec/Bydgoszcz;x
2964;75;169;217;Altmark;x
2965;52;253;37;Vogtland;x
2966;243;1;69;Glogau;x
2967;32;251;212;Eger;x
2968;88;163;215;Budejovice;x
2969;121;225;101;Sternberg;x
2970;255;239;163;Hradekco;x
2971;231;154;5;Hoya;x
2972;249;240;1;Paderborn;x
2973;255;162;53;Meppen;x
2974;248;19;19;Loon;x
2975;42;231;108;Kleves;x
2976;205;23;23;Umbria;x
2977;248;231;136;Urbino;x
2978;99;204;234;Arezzo;x
2979;192;219;10;Novara;x
2980;241;15;15;Lucca;x
2981;222;108;69;Asti;x
2982;227;135;53;Syracuse;x
2983;150;159;47;Salerno;x
2984;206;227;169;Costenza;x
2985;223;236;73;Capitanata;x
2986;55;246;23;Cagliari;x
2987;220;251;47;Urgell;x
2988;232;11;11;Tarragona;x 
2989;200;58;78;Rioja;x
2990;181;150;96;Teruel;x
2991;243;21;172;Draguignan;x
2992;91;125;222;Albenga;x
2993;136;48;142;Stargard;x
2994;248;245;157;Greifswald;x
2995;234;228;174;Stolp;x
2996;229;171;33;Wismar;x
2997;34;25;232;Pomerelia;x
2998;48;193;191;Bucaresti;x
2999;255;90;203;Hormuz;x
3000;231;176;70;Nis;x
3001;232;5;5;Skopje;x
3002;134;198;192;Sarajevo;x
3003;188;1;0;Euboea;x
3004;189;110;50;Unused1;x
3005;190;1;100;Unused2;x
3006;191;110;150;Unused3;x
3007;192;1;200;Unused4;x
3008;193;110;250;Unused5;x
3009;194;1;0;Unused6;x
3010;195;110;50;Unused7;x
3011;196;1;100;Unused8;x
3012;197;110;150;Unused9;x
3013;199;1;200;Unused10;x
3014;200;110;250;Unused11;x
3015;201;1;0;Unused12;x
3016;202;110;50;Unused13;x
3017;203;1;100;Unused14;x
3018;204;110;150;Unused15;x
3019;205;1;200;Unused16;x
3020;206;110;250;Unused17;x
3021;207;1;0;Unused18;x
3022;33;110;50;Unused19;x
3023;34;1;100;Unused20;x
3024;35;110;150;Unused11;x
3025;36;1;200;Unused12;x
3026;37;110;250;Unused13;x
3027;38;1;0;Unused14;x
3028;39;110;50;Unused15;x
3029;40;1;100;Unused16;x
3030;41;110;150;Unused17;x
3031;42;1;200;Unused18;x
3032;43;110;250;Unused19;x
3033;44;1;0;Unused20;x
3034;45;110;50;Unused21;x
3035;46;1;100;Unused22;x
3036;47;110;150;Unused23;x
3037;48;1;200;Unused24;x
3038;49;110;250;Unused25;x
3039;50;1;0;Unused26;x
3040;51;110;50;Unused27;x
3041;52;1;100;Unused28;x
3042;53;110;150;Unused29;x
3043;54;1;200;Unused30;x
3044;55;141;250;Unused31;x
3045;56;1;0;Unused32;x
3046;57;110;50;Unused33;x
3047;58;1;100;Unused34;x
3048;59;110;150;Unused35;x
3049;243;161;174;Unused36;x
3050;61;110;250;Unused37;x
3051;62;1;0;Unused38;x
3052;63;111;50;Unused39;x
3053;64;2;100;Unused40;x
3054;182;104;103;Unused41;x
3055;66;2;200;Unused42;x
3056;67;111;250;Unused43;x
3057;68;2;0;Unused44;x
3058;69;111;50;Unused45;x
3059;70;2;100;Unused46;x
3060;41;10;83;Unused47;x
3061;139;134;147;Unused48;x
3062;73;111;250;Unused49;x
3063;74;2;0;Unused50;x
3064;75;111;50;Unused51;x
3065;76;2;100;Unused52;x
3066;77;111;150;Unused53;x
3067;78;2;200;Unused54;x
3068;79;111;250;Unused55;x
3069;80;2;0;Unused56;x
3070;81;111;50;Unused57;x
3071;82;2;100;Unused58;x
3072;83;111;150;Unused59;x
3073;84;2;200;Unused60;x
3074;85;111;250;Samho;x
3075;86;2;0;Unused62;x
3076;87;111;50;Unused63;x
3077;88;2;100;Unused64;x
3078;89;111;150;Unused65;x
3079;90;2;200;Unused66;x
3080;207;111;250;Unused67;x
3081;107;2;30;Unused68;x
3082;207;111;31;Unused69;x
3083;247;2;32;Unused70;x
3084;107;111;33;Unused71;x
3085;207;2;34;Unused72;x
3086;247;111;35;Unused73;x
3087;107;2;36;Unused74;x
3088;207;111;37;Unused75;x
3089;247;2;38;Unused76;x
3090;107;111;39;Unused77;x
3091;207;2;40;Unused78;x
3092;247;111;41;Unused79;x
3093;107;2;42;Unused80;x
3094;207;111;43;Unused81;x
3095;247;2;44;Unused82;x
3096;107;111;45;Unused83;x
3097;207;2;46;Unused84;x
3098;247;111;47;Unused85;x
3099;107;2;48;Unused86;x
3100;207;110;49;Unused87;x
3101;247;2;50;Unused88;x
3102;107;110;51;Unused89;x
3103;207;2;52;Unused90;x
3104;247;110;53;Unused91;x
3105;107;2;54;Unused92;x
3106;207;110;55;Unused93;x
3107;247;2;56;Unused94;x
3108;107;110;57;Unused95;x
3109;207;2;58;Unused96;x
3110;247;110;59;Unused97;x
3111;107;2;60;Unused98;x
3112;207;110;61;Unused99;x
3113;247;2;62;Unused100;x
3114;107;110;63;Unused101;x
3115;100;68;70;Unused102;x
3116;247;110;65;Unused103;x
3117;107;2;66;Unused104;x
3118;207;110;67;Unused105;x
3119;247;2;68;Unused106;x
3120;107;110;69;Unused107;x
3121;207;2;70;Unused108;x
3122;247;110;71;Unused109;x
3123;107;2;72;Unused110;x
3124;207;110;73;Unused111;x
3125;247;2;74;Unused112;x
3126;107;110;75;Unused113;x
3127;207;2;76;Unused114;x
3128;247;110;77;Unused115;x
3129;107;2;78;Unused116;x
3130;207;110;79;Unused117;x
3131;247;2;80;Unused118;x
3132;107;110;81;Unused119;x
3133;207;2;82;Unused120;x
3134;247;110;83;Unused121;x
3135;107;2;84;Unused122;x
3136;207;110;85;Unused123;x
3137;247;2;86;Unused124;x
3138;107;110;87;Unused125;x
3139;207;2;88;Unused126;x
3140;247;110;89;Unused127;x
3141;107;2;90;Unused128;x
3142;207;110;91;Unused129;x
3143;247;2;92;Unused130;x
3144;107;110;93;Unused131;x
3145;207;2;94;Unused132;x
3146;247;110;95;Unused133;x
3147;107;2;96;Unused134;x
3148;207;110;97;Unused135;x
3149;247;2;98;Unused136;x
3150;107;110;99;Unused137;x
3151;207;2;100;Unused138;x
3152;247;110;101;Unused139;x
3153;107;2;102;Unused140;x
3154;207;110;103;Unused141;x
3155;247;2;104;Unused142;x
3156;107;110;105;Unused143;x
3157;207;2;106;Unused144;x
3158;247;110;107;Unused145;x
3159;107;2;108;Unused146;x
3160;207;110;109;Unused147;x
3161;247;2;110;Unused148;x
3162;107;110;111;Unused149;x
3163;207;2;112;Unused150;x
3164;247;110;113;Unused151;x
3165;107;2;114;Unused152;x
3166;207;110;115;Unused153;x
3167;247;2;116;Unused154;x
3168;107;110;117;Unused155;x
3169;207;2;118;Unused156;x
3170;247;110;119;Unused157;x
3171;107;2;120;Unused158;x
3172;207;110;121;Unused159;x
3173;247;2;122;Unused160;x
3174;107;110;123;Unused161;x
3175;207;2;124;Unused162;x
3176;247;110;125;Unused163;x
3177;107;2;126;Unused164;x
3178;207;110;127;Unused165;x
3179;247;2;128;Unused166;x
3180;107;110;129;Unused167;x
3181;207;2;130;Unused168;x
3182;247;110;131;Unused169;x
3183;107;2;132;Unused170;x
3184;207;110;133;Unused171;x
3185;247;2;134;Unused172;x
3186;107;110;135;Unused173;x
3187;207;2;136;Unused174;x
3188;247;110;137;Unused175;x
3189;107;2;138;Unused176;x
3190;219;32;0;UnusedLand0;x
3191;19;32;1;UnusedLand1;x
3192;119;132;2;UnusedLand2;x
3193;219;32;3;UnusedLand3;x
3194;19;132;4;UnusedLand4;x
3195;119;32;5;UnusedLand5;x
3196;219;132;6;UnusedLand6;x
3197;19;32;7;UnusedLand7;x
3198;119;132;8;UnusedLand8;x
3199;219;32;9;UnusedLand9;x
3200;19;132;10;UnusedLand10;x
3201;119;32;11;UnusedLand11;x
3202;219;132;12;UnusedLand12;x
3203;19;32;13;UnusedLand13;x
3204;119;132;14;UnusedLand14;x
3205;219;32;15;UnusedLand15;x
3206;19;132;16;UnusedLand16;x
3207;125;66;181;UnusedLand17;x
3208;219;132;18;UnusedLand18;x
3209;19;32;19;UnusedLand19;x
3210;119;132;20;UnusedLand20;x
3211;219;32;21;UnusedLand21;x
3212;19;132;22;UnusedLand22;x
3213;119;32;23;UnusedLand23;x
3214;219;132;24;UnusedLand24;x
3215;19;32;25;UnusedLand25;x
3216;119;132;26;UnusedLand26;x
3217;219;32;27;UnusedLand27;x
3218;19;132;28;UnusedLand28;x
3219;119;32;29;Kerbat;x
3220;219;132;30;UnusedLand30;x
3221;19;32;31;UnusedLand31;x
3222;119;132;32;Langye Sea;x
3223;219;32;33;UnusedLand33;x
3224;19;132;34;UnusedLand34;x
3225;119;32;35;UnusedLand35;x
3226;219;132;36;Min Sea;x
3227;19;32;37;UnusedLand37;x
3228;119;132;38;UnusedLand38;x
3229;219;32;39;UnusedLand39;x
3230;19;132;40;UnusedLand40;x
3231;119;32;41;UnusedLand41;x
3232;219;132;42;UnusedLand42;x
3233;19;32;43;UnusedLand43;x
3234;119;232;44;xxx;x
3235;219;32;45;xxx;x
3236;19;232;46;xxx;x
3237;119;32;47;xxx;x
3238;219;232;48;xxx;x
3239;219;32;49;UnusedLand49;x
3240;19;32;50;UnusedLand50;x
3241;119;32;51;UnusedLand51;x
3242;219;32;52;UnusedLand52;x
3243;19;32;53;UnusedLand53;x
3244;119;32;54;UnusedLand54;x
3245;219;32;55;UnusedLand55;x
3246;19;32;56;UnusedLand56;x
3247;119;32;57;UnusedLand57;x
3248;219;32;58;UnusedLand58;x
3249;19;32;59;UnusedLand59;x
3250;119;32;60;UnusedLand60;x
3251;219;32;61;UnusedLand61;x
3252;19;32;62;UnusedLand62;x
3253;119;32;63;UnusedLand63;x
3254;219;32;64;UnusedLand64;x
3255;19;32;65;UnusedLand65;x
3256;119;132;66;UnusedLand66;x
3257;219;32;67;UnusedLand67;x
3258;19;132;68;UnusedLand68;x
3259;119;32;69;UnusedLand69;x
3260;219;132;70;UnusedLand70;x
3261;19;32;71;UnusedLand71;x
3262;119;132;72;UnusedLand72;x
3263;219;32;73;UnusedLand73;x
3264;19;132;74;UnusedLand74;x
3265;119;32;75;UnusedLand75;x
3266;219;132;76;UnusedLand76;x
3267;19;32;77;UnusedLand77;x
3268;119;132;78;UnusedLand78;x
3269;219;32;79;UnusedLand79;x
3270;19;132;80;Inner Niger Delta;x
3271;119;32;81;Niger River;x
3272;219;132;82;Niger River;x
3273;19;32;83;Niger River;x
3274;119;132;84;UnusedLand84;x
3275;219;32;85;UnusedLand85;x
3276;19;132;86;UnusedLand86;x
3277;119;32;87;UnusedLand87;x
3278;219;132;88;Niger River;x
3279;19;32;89;Niger River;x
3280;119;132;90;Niger River;x
3281;219;32;91;Niger Delta;x
3282;19;132;92;UnusedLand92;x
3283;119;32;93;UnusedLand93;x
3284;19;132;94;UnusedLand94;x
3285;119;32;95;Niger Delta;x
3286;219;132;96;UnusedLand96;x
3287;19;32;97;UnusedLand97;x
3288;119;132;98;UnusedLand98;x
3289;219;32;99;UnusedLand99;x
3290;19;132;100;UnusedLand100;x
3291;119;32;101;UnusedLand101;x
3292;219;132;102;UnusedLand102;x
3293;19;32;103;UnusedLand103;x
3294;119;132;104;UnusedLand104;x
3295;219;32;105;UnusedLand105;x
3296;19;132;106;UnusedLand106;x
3297;119;32;107;UnusedLand107;x
3298;219;132;108;UnusedLand108;x
3299;19;32;109;UnusedLand109;x
3300;119;132;110;UnusedLand110;x
3301;89;203;203;Jing Sea;x
3302;19;132;112;UnusedLand112;x
3303;119;32;113;UnusedLand113;x
3304;219;133;114;UnusedLand114;x
3305;19;32;115;UnusedLand115;x
3306;119;133;116;UnusedLand116;x
3307;219;32;117;UnusedLand117;x
3308;19;133;118;UnusedLand118;x
3309;119;32;119;UnusedLand119;x
3310;219;133;120;UnusedLand120;x
3311;19;32;121;UnusedLand121;x
3312;119;133;122;UnusedLand122;x
3313;219;32;123;UnusedLand123;x
3314;19;133;124;UnusedLand124;x
3315;119;32;125;UnusedLand125;x
3316;219;133;126;UnusedLand126;x
3317;19;32;127;UnusedLand127;x
3318;119;133;128;UnusedLand128;x
3319;219;32;129;UnusedLand129;x
3320;19;133;130;UnusedLand130;x
3321;119;32;131;UnusedLand131;x
3322;219;133;132;UnusedLand132;x
3323;19;32;133;UnusedLand133;x
3324;119;133;134;UnusedLand134;x
3325;219;32;135;UnusedLand135;x
3326;19;133;136;UnusedLand136;x
3327;119;32;137;UnusedLand137;x
3328;219;133;138;UnusedLand138;x
3329;19;32;139;UnusedLand139;x
3330;119;133;140;UnusedLand140;x
3331;219;32;141;UnusedLand141;x
3332;19;133;142;UnusedLand142;x
3333;119;32;143;UnusedLand143;x
3334;219;133;144;UnusedLand144;x
3335;19;32;145;UnusedLand145;x
3336;119;133;146;UnusedLand146;x
3337;219;32;147;UnusedLand147;x
3338;19;133;148;UnusedLand148;x
3339;119;32;149;UnusedLand149;x
3340;219;133;150;UnusedLand150;x
3341;19;32;151;UnusedLand151;x
3342;119;133;152;UnusedLand152;x
3343;219;32;153;UnusedLand153;x
3344;19;133;154;UnusedLand154;x
3345;119;32;155;UnusedLand155;x
3346;219;133;156;UnusedLand156;x
3347;19;32;157;UnusedLand157;x
3348;119;133;158;UnusedLand158;x
3349;219;32;159;UnusedLand159;x
3350;19;133;160;UnusedLand160;x
3351;119;32;161;UnusedLand161;x
3352;219;133;162;UnusedLand162;x
3353;19;32;163;UnusedLand163;x
3354;119;133;164;UnusedLand164;x
3355;219;32;165;UnusedLand165;x
3356;19;133;166;UnusedLand166;x
3357;119;32;167;UnusedLand167;x
3358;219;133;168;UnusedLand168;x
3359;19;32;169;UnusedLand169;x
3360;119;133;170;UnusedLand170;x
3361;219;32;171;UnusedLand171;x
3362;19;133;172;UnusedLand172;x
3363;119;32;173;UnusedLand173;x
3364;219;133;174;UnusedLand174;x
3365;19;32;175;UnusedLand175;x
3366;119;133;176;UnusedLand176;x
3367;219;32;177;UnusedLand177;x
3368;19;133;178;UnusedLand178;x
3369;119;32;179;UnusedLand179;x
3370;219;133;180;UnusedLand180;x
3371;19;32;181;UnusedLand181;x
3372;119;133;182;UnusedLand182;x
3373;219;32;183;UnusedLand183;x
3374;19;133;184;UnusedLand184;x
3375;119;32;185;UnusedLand185;x
3376;219;133;186;UnusedLand186;x
3377;19;32;187;UnusedLand187;x
3378;119;133;188;UnusedLand188;x
3379;219;32;189;UnusedLand189;x
3380;19;133;190;UnusedLand190;x
3381;119;32;191;UnusedLand191;x
3382;219;133;192;UnusedLand192;x
3383;19;32;193;UnusedLand193;x
3384;119;133;194;UnusedLand194;x
3385;219;32;195;UnusedLand195;x
3386;19;133;196;UnusedLand196;x
3387;119;32;197;UnusedLand197;x
3388;219;133;198;UnusedLand198;x
3389;19;32;199;UnusedLand199;x
3390;119;133;200;UnusedLand200;x
3391;219;32;201;UnusedLand201;x
3392;19;133;202;UnusedLand202;x
3393;119;32;203;UnusedLand203;x
3394;219;133;204;UnusedLand204;x
3395;19;32;205;UnusedLand205;x
3396;119;133;206;UnusedLand206;x
3397;95;223;253;Jing Sea;x
3398;19;133;208;UnusedLand208;x
3399;119;32;209;UnusedLand209;x
3400;219;133;210;UnusedLand210;x
3401;19;24;1;UnusedLand211;x
3402;119;224;2;UnusedLand212;x
3403;219;24;3;UnusedLand213;x
3404;19;224;4;UnusedLand214;x
3405;119;24;5;UnusedLand215;x
3406;219;224;6;UnusedLand216;x
3407;19;24;7;UnusedLand217;x
3408;119;224;8;UnusedLand218;x
3409;219;24;9;UnusedLand219;x
3410;19;224;10;UnusedLand220;x
3411;119;24;11;UnusedLand221;x
3412;219;224;12;Altai Mountains;x
3413;19;24;13;UnusedLand223;x
3414;119;224;14;UnusedLand224;x
3415;219;24;15;ShaMo;x
3416;19;224;16;WeiXu;x
3417;119;24;17;Shorchuc;x
3418;219;224;18;XiJuMi;x
3419;119;24;19;DongJuMi;x
3420;119;23;120;Jie;x
3421;219;23;121;BeiLu;x
3422;219;23;122;BeiLuHou;x
3423;219;23;123;MoShan;x
3424;219;23;124;RongLu;x
3425;219;23;125;HanMi;x
3426;219;23;126;Qadalik;x
3427;219;23;127;QuLe;x
3428;94;203;253;Jing Sea;x
3429;200;123;128;YuLai;x
3430;200;223;128;YiNai;x
3431;100;223;128;ZiHe;x
3432;219;23;132;Okhur;x
3433;219;23;133;Kumtura;x
3434;219;23;134;Subash;x
3435;219;23;135;WuLei;x
3436;219;23;136;QiuCi;x
3437;219;23;137;ShuLe;x
3438;219;23;138;WenSu;x
3439;19;23;139;RNW;x
3440;119;123;140;RNW;x
3441;219;23;141;RNW;x
3442;19;123;142;RNW;x
3443;119;23;143;RNW;x
3444;219;123;144;RNW;x
3445;19;23;145;RNW;x
3446;119;123;146;RNW;x
3447;219;23;147;RNW;x
3448;19;123;148;RNW;x
3449;119;23;149;RNW;x
3450;219;123;150;RNW;x
3451;19;23;151;RNW;x
3452;119;123;152;RNW;x
3453;219;23;153;RNW;x
3454;19;123;154;RNW;x
3455;119;23;155;RNW;x
3456;219;123;156;RNW;x
3457;19;23;157;RNW;x
3458;119;123;158;RNW;x
3459;219;23;159;RNW;x
3460;19;123;160;RNW;x
3461;119;23;161;RNW;x
3462;219;123;162;RNW;x
3463;19;23;163;RNW;x
3464;119;123;164;RNW;x
3465;219;23;165;RNW;x
3466;19;123;166;RNW;x
3467;119;23;167;RNW;x
3468;219;123;168;RNW;x
3469;19;23;169;RNW;x
3470;119;123;170;RNW;x
3471;219;23;171;RNW;x
3472;19;123;172;RNW;x
3473;119;23;173;RNW;x
3474;219;123;174;RNW;x
3475;19;23;175;RNW;x
3476;119;123;176;RNW;x
3477;219;23;177;RNW;x
3478;219;123;255;RNW;x
3479;19;23;179;RNW;x
3480;119;123;180;RNW;x
3481;219;23;181;RNW;x
3482;170;213;68;Prabhas;x
3483;119;23;183;Rajagriha;x
3484;219;123;184;Sakala;x
3485;68;185;115;Arithapura;x
3486;185;122;228;Roruka;x
3487;19;2;214;Varnu;x
3488;29;74;93;Ubhandapura;x
3489;138;226;62;Minnagara;x
3490;2;128;247;Jalandhara;x
3491;119;180;104;Kalsi;x
3492;121;19;47;Badrinath;x
3493;105;209;190;Rajapura;x
3494;42;46;64;Kolkata;x
3495;206;42;93;Talanga;x
3496;125;67;100;Tugma;x
3497;254;109;48;Prasumah;x
3498;76;171;54;Radha;x
3499;190;140;224;Pundravardhana;x
3500;227;206;43;Pandranagar;x
3501;241;82;159;Chandraketugarh;x
3502;247;130;197;Sounagoura;x
3503;242;102;20;Mainamati;x
3504;251;57;55;Agartala;x
3505;74;198;66;Wari Bateshwar;x
3506;35;156;177;East Harikela;x
3507;220;101;86;West Harikela;x
3508;237;130;70;Krokola;x
3509;107;72;10;Debal;x
3510;206;146;113;Kolachi;x
3511;46;239;200;Banbhore;x
3512;188;4;81;Oniza;x
3513;16;96;83;Sindo;x
3514;209;252;158;Paliucha;x
3515;155;188;54;Farbana;x
3516;216;156;82;Sidrus;x
3517;97;197;143;Kodrata;x
3518;253;121;122;Parabali;x
3519;7;114;180;Bingbara;x
3520;138;165;46;Bikrampur;x
3521;69;115;114;Purnia;x
3522;143;76;168;Lower Videha;x
3523;218;21;185;Upper Videha;x
3524;8;164;170;Bogura;x
3525;211;104;225;Naranyasar;x
3526;231;224;114;Orbadari;x
3527;137;89;76;Synilla;x
3528;158;143;12;Balepal;x
3529;183;80;3;Papera;x
3530;89;5;98;Khambalia;x
3531;131;205;156;Xylenopolis;x
3532;137;11;183;Koteshwar;x
3533;39;29;28;Loona;x
3534;236;233;187;Vallabhi;x
3535;127;151;77;Lanida;x
3536;195;236;162;Balcocurt;x
3537;241;108;25;Kiratanpura;x
3538;185;155;85;Danava;x
3539;179;104;225;Gada;x
3540;105;25;222;Harupeswar;x
3541;232;85;74;Kamarupa;x
3542;207;136;146;Prakjyothispur;x
3543;249;159;217;Bhauma;x
3544;133;75;134;Bhoitbory;x
3545;171;34;169;Boboka;x
3546;10;141;103;Deoperbat;x
3547;23;63;217;Dikerbaxini;x
3548;208;183;31;Uch;x
3549;104;197;190;Patan;x
3550;123;127;166;Hakrra;x
3551;207;247;65;Keshapuri;x
3552;187;68;164;Parhilaadpuri;x
3553;224;128;128;Dwaita;x
3554;56;162;90;Salwa;x
3555;63;211;125;Lower Amvastha;x
3556;244;47;134;Upper Amvastha;x
3557;117;125;246;Aristapura;x
3558;231;75;184;Shorkot;x
3559;184;44;246;Drhuyus;x
3560;16;143;129;Israta;x
3561;108;103;247;Sirkap;x
3562;229;165;165;Hathial;x
3563;250;246;45;Sirsukh;x
3564;134;24;198;West Darada;x
3565;67;171;119;East Darada;x
3566;121;107;122;Bakhila;x
3567;55;46;107;Charik;x
3568;63;125;248;Sangrur;x
3569;130;147;121;Mahavrsas;x
3570;176;96;250;Uttaramadra;x
3571;131;170;206;Nagarkot;x
3572;12;213;241;Sivirattha;x
3573;203;64;69;Supara;x
3574;103;206;106;Calliena;x
3575;152;154;103;Mandagora;x
3576;53;196;233;Palepatmae;x
3577;91;11;169;Girinagara;x
3578;5;80;251;Jalanpura;x
3579;245;232;155;Bhal;x
3580;103;162;181;Pathan;x
3581;153;179;194;Kundina;x
3582;72;59;25;Potali;x
3583;191;131;170;Dhar;x
3584;113;122;239;Erakina;x
3585;222;255;32;Upavrittas;x
3586;45;96;63;Anupavrittas;x
3587;56;246;249;Kutas;x
3588;212;245;8;Maheshwar;x
3589;241;12;183;Vitihotra;x
3590;185;214;170;Sanchi;x
3591;59;83;123;Vedisha;x
3592;141;39;169;Vindhya;x
3593;120;23;4;Lower Narmada;x
3594;4;119;34;Larica;x
3595;207;166;231;Ripunjaya;x
3596;124;85;154;Kaytha;x
3597;37;185;150;Rashtrapuri;x
3598;75;138;112;Apara;x
3599;170;227;74;Anartapuri;x
3600;249;230;245;North Malava;x
3601;94;164;240;South Malava;x
3602;39;169;19;West Akara;x
3603;129;33;158;East Akara;x
3604;134;104;134;East Dasharna;x
3605;231;84;67;East Kalajangla;x
3606;186;130;141;West Kalajangla;x
3607;45;114;159;Pandu Rajar;x
3608;217;8;225;Tamluk;x
3609;31;251;170;Shabarapuri;x
3610;224;238;73;Vangapuri;x
3611;0;175;225;Ranigar;x
3612;47;88;14;Bhagalpur;x
3613;241;81;242;Nalanda;x
3614;114;227;63;South Kikata;x
3615;232;149;109;North Kikata;x
3616;162;65;184;Chirand;x
3617;89;37;82;Benares;x
3618;243;32;34;Nagara;x
3619;8;3;203;South Suparsa;x
3620;170;76;72;East Dasharna;x
3621;186;123;203;Besnagara;x
3622;169;136;115;Suktimati;x
3623;70;188;227;Dasir;x
3624;177;210;37;Erikachha;x
3625;240;175;72;West Nishadhas;x
3626;60;123;7;East Nishadhas;x
3627;130;85;33;Mlechchhapuri;x
3628;175;188;58;Uvasisala;x
3629;176;51;169;Viratanagari;x
3630;249;220;171;Jakhera;x
3631;91;252;254;Cleisobora;x
3632;33;11;81;Atranjikhera;x
3633;86;203;63;Kalpi;x
3634;113;245;29;Kanyakubja;x
3635;249;227;3;Thanesar;x
3636;4;49;111;Ropar;x
3637;68;242;199;Barnawa;x
3638;70;109;111;Menuparvata;x
3639;48;40;188;Baghwanpura;x
3640;234;23;37;Etah;x
3641;127;129;76;Lakshmanapura;x
3642;106;239;114;Shravasti;x
3643;22;187;79;Kapilavastu;x
3644;37;29;19;Kushinagar;x
3645;13;234;152;Sakya;x
3646;109;102;144;Pava;x
3647;26;45;68;Lauriya;x
3648;13;99;38;West Licchavi;x
3649;74;100;169;East Licchavi;x
3650;199;157;117;Vriji;x
3651;87;76;198;Bhubaneswar;x
3652;242;217;240;Sisupalgarh;x
3653;2;75;42;Dhauli;x
3654;213;115;29;Guntuli;x
3655;6;64;124;Dantakura;x
3656;72;230;35;Pithapuram;x
3657;224;96;120;Rojahmundri;x
3658;126;251;101;Dhanyakatakam;x
3659;222;9;52;Dharanikota;x
3660;12;6;3;Nagarjunakonda;x
3661;159;86;206;North Karavira;x
3662;128;210;35;South Karavira;x
3663;244;250;134;Vasika;x
3664;73;158;229;Melizigara;x
3665;57;113;165;Toparon;x
3666;219;17;235;Tiranosboas;x
3667;19;110;55;Hampi;x
3668;165;246;189;Kambhoj;x
3669;196;187;94;Nittur;x
3670;159;44;186;Siddapur;x
3671;237;74;162;Urayur;x
3672;170;185;113;Yadegoulam;x
3673;120;153;179;Argalu;x
3674;148;207;117;Bhattiprolu;x
3675;59;62;208;Camara;x
3676;88;43;10;Kodumanal;x
3677;100;10;177;Kamyathirti;x
3678;100;10;178;Colkhi;x
3679;241;169;17;South Utkala;x
3680;159;83;110;North Utkala;x
3681;80;21;141;Utkipura;x
3682;103;219;27;Sitanagaram;x
3683;246;18;205;Konarak;x
3684;204;95;189;South Arakan;x
3685;31;128;155;Dhannavati;x
3686;127;180;177;North Arakan;x
3687;100;10;187;Central Arakan;x
3688;25;10;188;RNW;x
3689;100;110;189;RNW;x
3690;25;210;190;RNW;x
3691;100;10;191;RNW;x
3692;25;110;192;RNW;x
3693;100;210;193;RNW;x
3694;25;10;194;RNW;x
3695;100;110;195;RNW;x
3696;25;210;196;RNW;x
3697;100;10;197;RNW;x
3698;25;110;198;Dinkot;x
3699;130;120;167;Apritas;x
3700;228;102;33;Furiv
3701;131;187;178;Singhapura;x
3702;178;216;247;Mulasthanapura;x
3703;121;246;219;Rohtas;x
3704;48;101;203;Sasaram;x
3705;233;175;130;Bhabua;x
3706;80;203;101;Madanpur;x
3707;100;11;107;Cedipuri;x
3708;100;11;108;Raebareli;x
3709;100;11;109;Koshambi;x
3710;188;155;126;Kahnpuria;x
3711;19;134;168;Unnau;x
3712;106;78;16;Kitagiri;x
3713;100;11;113;Govishana;x
3714;168;176;74;Dhampur;x
3715;172;109;223;Katheria;x
3716;118;167;69;Pilibhit;x
3717;163;243;251;Sitapur;x
3718;100;11;118;Srihatta;x
3719;195;112;216;Durgapur;x
3720;74;49;169;Egarosindur;x
3721;5;84;52;Bhaluka;x
3722;236;10;141;Suvarnagrama;x
3723;46;171;84;Chittagong;x
3724;192;147;240;Bargysi;x
3725;163;38;190;Barisal;x
3726;123;49;59;Bogerhat;x
3727;236;214;155;Mukund;x
3728;46;70;59;Khulna;x
3729;80;26;181;Kasipur;x
3730;158;211;101;Nabadwipa;x
3731;24;163;246;Mallabhum;x
3732;77;162;0;Selampoura;x
3733;57;206;143;Jeshore;x
3734;6;96;205;Rapsakpur;x
3735;220;45;101;Bhilapura;x
3736;49;171;148;Amrakuta;x
3737;243;241;25;Bandavala;x
3738;132;52;62;Dhamtari;x
3739;100;11;139;Sihora;x
3740;213;170;194;Seoni;x
3741;1;228;17;Tundikera;x
3742;35;44;89;Kakanada;x
3743;67;248;175;Kalumukha;x
3744;224;151;164;Anumapala;x
3745;124;238;193;Alatnapura;x
3746;111;161;74;Guntupalli;x
3747;130;118;69;Jagdalpur;x
3748;102;134;196;Chakrakot;x
3749;76;196;225;Sripratava;x
3750;68;89;195;Mankal;x
3751;10;192;87;Kollipake;x
3752;85;236;119;Orugallu;x
3753;28;168;43;Patanapura;x
