province;red;green;blue;x;x
4235;27;155;142;Yandao
4236;61;138;51;Jianwei
4237;57;226;45;Baishui
4238;151;67;63;Mianzhu
4239;111;83;71;Wenjiang
4240;121;77;53;Zizhong
4241;180;89;221;Qi
4242;121;188;115;Wu
4243;117;175;227;Qurun
4244;146;117;203;Dangqu
4245;216;97;87;Zhi
4246;140;199;85;Ba
4247;93;97;23;Langzhong
4248;193;115;51;Anhan
4249;185;29;176;Jiangyang
4250;99;186;85;Fuling
4251;131;219;222;Linjiang
4252;33;188;55;Fuyang
4253;232;194;119;Nanpi
4254;188;33;91;Laoling
4255;183;43;183;Ge
4256;202;121;83;Pingyuan
4257;148;165;113;Qiansheng
4258;151;130;109;Gaocheng
4259;185;75;165;Zhu'e
4260;37;75;89;Yiyi
4261;101;51;71;Gaotang
4262;174;43;196;Mou
4263;41;117;219;Linzi
4264;105;87;144;Changguo
4265;173;103;91;Bochang
4266;95;105;155;Tan
4267;173;183;175;Lixia
4268;101;140;139;Maiqiu
4269;222;147;95;Pingyin
4270;125;83;77;Linqu
4271;204;136;209;E
4272;69;191;207;Beiqiu
4273;91;51;187;Bo
4274;81;160;25;Wenyang
4275;29;178;133;Ju
4276;226;199;181;Chunyu
4277;39;197;195;Mi
4278;35;49;61;Yuanling
4279;218;198;222;Yiwei
4280;85;87;91;Jimo
4281;27;171;99;Ye
4282;215;109;188;Jiegen
4283;115;25;23;Wulou
4284;155;213;121;Buqi
4285;83;220;35;Yi
4286;69;23;142;Zhoulu
4287;138;95;227;Huang
4288;208;166;37;Zhui
4289;123;204;113;Chengshan
4290;155;166;146;Guanyang
4291;228;105;198;Qufu
4292;135;178;204;Langya
4293;159;83;39;Zho
4294;89;142;156;Teng
4295;211;49;204;Xue
4296;140;152;142;Ju
4297;69;177;29;Bi
4298;49;219;229;Kaiyang
4299;119;220;85;Tan
4300;111;172;61;Taoqiu
4301;192;127;199;Cheng
4302;123;113;188;Pingyang
4303;196;45;210;Zeng
4304;216;45;67;Gai
4305;117;204;81;Meng
4306;166;45;37;Xiang
4307;47;203;186;Ren
4308;136;128;73;Bian
4309;77;113;205;Fan
4310;185;203;33;Shanfu
4311;115;186;71;Chengpu
4312;165;203;204;Min
4313;125;49;77;Pinglu
4314;203;208;53;Jizhang
4315;33;210;97;Fang
4316;79;121;132;South Wucheng
4317;63;57;198;Fuyang
4318;83;234;184;Yun
4319;57;168;123;Gao
4320;143;221;75;Mao
4321;69;216;148;Chuqiu
4322;77;171;65;Shangqiu
4323;170;55;139;Waihuang
4324;83;132;234;Jiao
4325;25;226;214;Xiao
4326;158;57;81;Pengcheng
4327;47;59;55;Xiapi
4328;223;49;25;Xu
4329;228;215;161;Zhongwu
4330;63;207;133;Xiang
4331;115;63;111;Ganyu
4332;67;171;195;Qu
4333;35;105;218;Dang
4334;229;91;199;Ling
4335;33;37;27;Haixi
4336;101;37;228;Fuli
4337;33;83;117;Xiaxiang
4338;121;43;144;Qi
4339;193;25;55;Xiacai
4340;208;160;221;Pei
4341;176;135;125;Quyang
4342;125;107;182;Chengfu
4343;135;234;77;Yongqiu
4344;212;192;162;Xiangling
4345;130;158;219;Huyou
4346;193;154;159;Shangyang
4347;105;125;207;Hangu
4348;29;148;207;Mianchi
4349;101;213;97;Chengzhou
4350;39;105;43;Feihua
4351;101;227;186;Gong
4352;37;81;180;Yingyang
4353;93;136;31;Guan
4354;49;211;83;Xinzheng
4355;87;69;167;Xinmi
4356;87;55;63;Daliang
4357;176;21;39;Puyang
4358;204;210;29;Dunqiu
4359;188;194;43;Nanyan
4360;117;43;223;Guiling
4361;79;71;29;Pingqiu
4362;167;201;45;Hengyong
4363;182;196;139;Yanling
4364;71;234;69;Yiyang
4365;33;220;143;Xincheng
4366;194;127;75;Yangcheng
4367;45;83;147;Yangdi
4368;142;123;173;Yan
4369;123;111;200;Xi
4370;47;166;23;Lushi
4371;160;175;47;South Liang
4372;31;73;63;Xiangcheng
4373;234;194;185;Ye
4374;178;57;157;Luyang
4375;35;85;27;Ying
4376;205;229;87;Yangling
4377;40;216;194;Wuyang
4378;63;61;39;Zhi
4379;157;129;93;Zhoumi
4380;39;99;146;Wan
4381;53;187;200;Rang
4382;200;235;209;Liao
4383;67;151;160;Chen
4384;73;155;117;Huang
4385;125;202;127;Fangcheng
4386;202;117;190;Shangcai
4387;27;113;209;Xincai
4388;155;189;107;Li
4389;47;83;109;Chengyang
4390;152;101;51;Yangxia
4391;81;144;69;Ku
4392;115;41;101;Dun
4393;53;55;170;Fang
4394;53;21;73;Juyang
4395;61;166;45;Hu
4396;173;105;109;Ji
4397;179;152;53;Ancheng
4398;111;89;128;Xi
4399;101;51;210;Lushang
4400;158;172;201;Jiang
4401;141;230;27;Shen
4402;156;215;53;Ziliang
4403;69;162;177;Hailing
4404;97;140;117;Guangling
4405;192;211;152;Tang
4406;225;223;87;Huaiyin
4407;223;21;107;Xuyi
4408;213;119;187;Beiliang
4409;163;211;25;Zhongli
4410;31;227;196;Liu
4411;188;27;33;Sui
4412;107;117;231;Zhaoguan
4413;196;95;113;Shujiu
4414;77;152;119;Shu
4415;139;89;228;Chao
4416;202;39;202;Tong
4417;85;103;215;Longshu
4418;213;139;208;Shouchun
4419;63;49;121;Sheyang
4420;71;47;89;Yingshi
4421;175;39;65;Suo
4422;109;65;193;Hefei
4423;113;155;31;Dongcheng
4424;167;193;212;Huling
4425;21;95;225;Juchao
4426;95;95;53;Jiuzi
4427;211;95;109;Zhufang
4428;47;37;49;Yunyang
4429;171;25;95;Yanling
4430;133;208;207;Yan
4431;67;157;39;Lou
4432;119;133;113;Gusu
4433;139;113;37;Wuyuan
4434;51;71;232;Xing
4435;235;39;138;Yuer
4436;73;93;69;Kuaiji
4437;179;165;91;Yin
4438;146;109;187;Gouwu
4439;148;147;79;Gumie
4440;206;221;25;Gouzhang
4441;135;229;214;Yonggoudong
4442;154;47;154;Yuqian
4443;63;134;184;Yuanling
4444;47;111;89;Lingyang
4445;208;152;51;Moling
4446;69;71;185;Danyang
4447;151;154;105;Wuxi
4448;61;182;35;Qiantang
4449;190;205;115;Wushang
4450;51;174;146;Zhuji
4451;143;81;61;Wucheng
4452;81;79;234;Yangxian
4453;173;99;153;Zhang
4454;87;75;222;She
4455;65;206;91;Yi
4456;25;228;216;Xuan
4457;47;168;37;Jiao
4458;176;140;189;Gu
4459;198;208;152;Deng
4460;138;71;163;Yan
4461;61;229;47;Ruo
4462;195;129;31;Kui
4463;160;144;57;Jin
4464;69;197;75;Ying
4465;233;141;192;Quan
4466;31;162;83;Jingshan
4467;93;107;111;Tang
4468;97;215;149;Yun
4469;31;123;101;Zhen
4470;182;195;79;Er
4471;190;217;158;Zhou
4472;191;170;111;Yiling
4473;138;130;206;Xia
4474;134;217;149;E
4475;195;194;83;Yunshe
4476;229;133;83;South Zhu
4477;205;59;138;Xiling
4478;127;41;142;Juzhang
4479;155;49;71;Shayi
4480;215;67;119;Jingling
4481;141;105;75;Mt Youyuan
4482;99;85;39;Huarong
4483;226;31;69;Shenlu
4484;166;145;89;Miluo
4485;136;132;233;Chenyang
4486;187;115;129;Gaocai
4487;217;109;195;Xupu
4488;211;33;140;Chenyang
4489;31;87;135;Xincheng
4490;177;37;145;Luo
4491;33;87;71;Changsha
4492;132;151;206;Hengshan
4493;111;83;103;Pang
4494;121;223;152;Bi
4495;95;152;127;Linwu
4496;170;218;187;Pengze
4497;143;142;142;Ai
4498;137;172;75;Fuqianyuan
4499;142;142;200;Yugan
4500;189;95;109;Nanye
4501;95;113;142;Yuanling
4502;203;181;37;Leiyang
4503;178;87;234;Chen
4504;154;232;199;Luling
4505;181;41;87;Poyang
4506;51;164;210;Fuyi
4507;153;129;27;Cangwu
4508;83;136;107;Nanchang
4509;129;192;113;Chaisang
4510;67;69;135;Yichun
4511;61;95;67;Nancheng
4512;87;134;204;Xudu
4513;93;174;55;Linhai
4514;165;25;31;Zhang'an
4515;186;81;158;Yongning
4516;57;71;163;Pingchang
4517;29;179;192;Jian'an
4518;137;148;135;Dongye
4519;172;99;95;Jiangle
4520;212;231;214;Nanping
4521;212;195;223;Dong'an
4522;103;162;45;Xinluo
4523;85;101;194;Fulou
4524;75;99;51;Yangyu
4525;212;172;125;Limen
4526;67;208;37;Longchuan
4527;226;71;181;Panyu
4528;168;171;67;Zhongliu
4529;181;182;81;Linchen
4530;140;89;47;Lingling
4531;23;65;51;Sihui
4532;175;59;31;Jieyang 
4533;212;31;170;Qujiang
4534;187;226;37;Gaoliang
4535;123;130;155;Guangxin
4536;185;103;59;Xuwen
4537;81;207;57;Daner
4538;99;137;103;Zhuya
4539;51;163;89;Hepu
4540;37;61;187;Guangyu
4541;214;146;53;Lingfang
4542;107;216;107;Dingzhou
4543;190;202;113;Bi
4544;135;188;71;Zangge
4545;171;95;140;Hanyang
4546;191;63;101;Yelang
4547;140;193;146;Pingyi
4548;140;93;160;Wunian
4549;165;144;53;Zhuti
4550;69;189;73;Qiongdu
4551;165;171;228;Dazuo
4552;165;197;81;Lingguan
4553;107;33;51;Huiwu
4554;140;47;85;Gufu
4555;39;39;178;Bisu
4556;176;178;235;Buwei
4557;230;172;23;Ailao
4558;79;187;37;Yunnan
4559;129;103;175;Wei
4560;144;115;93;Loujiang
4561;39;207;219;Xisui
4562;73;184;200;Lianran
4563;69;155;134;Dianchi
4564;101;45;203;Bengu
4565;197;101;75;Yongshou
4566;73;31;53;Nanfu
4567;175;111;227;Yunwu
4568;131;188;219;Linqiang
4569;53;140;154;Chunyin
4570;212;69;154;Guzang
4571;109;181;177;Wuwei
4572;117;227;188;Fanhe
4573;89;209;43;Zhangye
4574;91;152;170;Jiuquan
4575;41;144;87;Yumen
4576;103;203;154;Dunhuang
4577;73;109;152;Huishui
4578;87;61;29;Min'an
4579;81;91;234;Lake Pengli
4580;150;83;180;Lake Juqu
4581;66;27;71;Mt Taihang
4582;106;107;55;Mt Lvliang
4583;47;170;117;Mt Zhongnan
4584;134;55;220;Mt Daba
4585;144;99;106;Mt Hua
4586;96;182;32;Mt Tai
4587;82;134;99;Mt Wuyi
4588;33;77;253;Yangtze River
4589;77;33;253;Lower Jiujiang
4590;66;99;253;Pengli
4591;99;66;253;Upper Jiujiang
4592;88;88;253;Yunmeng Lake
4593;99;99;99;Dongting
4594;103;43;253;Han River
4595;43;103;253;Wu Gorge
4596;73;122;250;Lake Judian
4597;73;42;233;Lake Daye
4598;51;46;233;Lake Julu
4599;59;48;233;Lake Ying
4600;125;159;91;Mt Song
4601;112;141;82;Mt Fangcheng
4602;145;173;116;Mt Dabie
4603;74;94;55;Mts Wuling
4604;56;82;150;Mt Wen
4605;37;54;99;Mt Long
4606;33;70;116;Mt Qiongzuo
4607;88;141;207;Mt Wuling
4608;133;212;87;North Zhu'e
4609;15;15;255;Bay LiaoDong
4610;30;80;255;Sea LiaoXi
4611;50;60;255;Bay BoHai
4612;70;40;255;Bay LaiZhou
4613;30;30;254;Sea LiaoDong
4614;40;90;254;Bay Western Joseon
4615;50;50;254;Bay DongLai
4616;70;70;254;ChengShanTou
4617;60;100;254;Sea LangYe
4618;80;80;254;YuZhouShan
4619;45;85;254;Estuary Yangtze
4620;85;55;254;Estuary ZheJiang
4621;30;110;254;Bay DongHai
4622;55;55;254;Sea Min
4623;90;100;254;Bay FanYu
4624;20;25;254;Sea ZhuYa
4625;100;60;254;Bay GiaoCho
4626;242;200;154;River Huang-1;x
4627;142;100;54;River Huang-2;x
4628;42;0;4;River Huang-3;x
4629;242;250;155;River Huang-4;x
4630;142;150;55;River Huang-5;x
4631;42;50;5;River Huang-6;x
4632;242;0;156;River Huang-7;x
4633;142;10;56;River Huang-8;x
4634;42;110;6;River Huang-9;x
4635;69;14;250;Taaqtam;x
4636;89;69;150;Choinumni;x
4637;129;137;175;Ohlone;x
4638;169;176;200;Wintun;x
4639;209;14;225;Paipai;x
4640;249;69;250;Tecpatitlan;x
4641;1;137;150;Xilotepec;x
4642;61;176;175;Pame;x
4643;81;14;200;Xiconaque;x
4644;121;69;225;Jocome;x
4645;161;137;250;Xochipillan;x
4646;201;176;150;Tarahumara;x
4647;241;14;175;Xecora;x
4648;2;69;200;Acaxee;x
4649;62;137;250;Mayo;x
4650;82;176;150;Opata;x
4651;242;7;123;
4652;242;7;124;
4653;242;7;125;
4654;112;158;166;Kongyul
4655;3;194;149;Dodong
4656;239;6;49;Pulong
4657;96;145;57;Kongpo
4658;98;144;163;Shyri
4659;229;191;33;Lishan
4660;251;141;170;Drena
4661;219;156;173;Tsangpo
4662;72;213;141;Tandruk
4663;8;192;42;Soso
4664;25;121;112;Ronglung
4665;90;9;88;Naksho
4666;91;224;11;Fugo
4667;0;129;81;Lhasa
4668;158;56;13;Nyang
4669;162;10;244;Mon Bumtang
4670;51;131;9;Lhodrak
4671;251;201;228;Durbye
4672;39;247;47;Kyunghu
4673;53;22;190;Zhongzhong
4674;212;155;58;Kyungchen Dzong
4675;222;52;212;Chomolangma
4676;255;48;48;Dangra
4677;232;125;18;Tago
4678;15;34;197;Nambo
4679;107;164;148;Kyangpu
4680;120;19;39;Bhoma
4681;214;242;13;Tsanghla
4682;154;194;125;Yartsang
4683;87;50;138;Gyulo
4684;61;9;88;Tarok
4685;19;115;167;Jangtang
4686;220;14;88;Supima
4687;158;54;48;Tsina
4688;242;245;236;Serip Drukmo Dzong
4689;27;75;231;Khyunglung
4690;207;218;54;Gyangri
4691;235;224;115;Pumaring
4692;44;60;111;Kailash
4693;155;156;255;Ormogang
4694;248;38;97;Rutok
4695;26;28;94;Mune
4696;118;7;118;Rabzhi Senge Dzong
4697;82;0;56;Tiret
4698;215;171;92;Gondogoro
4699;228;221;87;Nesar
4700;166;212;46;Tsangdram
4701;97;29;210;Trompagan
4702;180;10;77;Dyuni
4703;212;61;11;Nyentse
4704;162;172;155;Homda
4705;12;1;69;Qampo
4706;119;156;134;Chen Dzong
4707;107;54;51;Khams
4708;208;153;20;Shod Dzong
4709;146;136;218;Fuzhi
4710;52;231;202;Shanzou
4711;44;33;69;Lanzhou
4712;105;129;65;North Qiang
4713;62;246;87;South Qiang
4714;200;200;200;South Himalayas
4715;32;61;50;Qapugtang
4716;79;92;215;Nangqen
4717;3;146;88;Zadoi
4718;28;128;205;Banbar
4719;151;51;214;Kharro
4720;3;142;47;Samti
4721;65;125;221;Oskobara
4722;149;28;70;Khaytabad
4723;82;199;98;Kokul
4724;29;242;244;Sangin
4725;59;185;214;Khulm
4726;168;137;126;Candara
4727;79;187;136;Battak
4728;140;139;230;Qush
4729;71;27;104;Qurgan
4730;177;58;207;Kalak
4731;115;242;111;Rustam
4732;236;8;247;Qalai
4733;12;146;246;Khilif
4734;92;105;112;Shordepe
4735;11;176;181;Cabolita
4736;119;54;209;Haroba
4737;18;126;206;Kattakurgan
4738;236;84;197;Marakanda
4739;143;88;168;Kermine
4740;114;213;101;Karnab
4741;211;164;133;Charva
4742;215;226;51;Maidan
4743;98;16;215;Tapuria
4744;50;119;50;Alan
4745;6;185;201;Comiana
4746;64;37;198;Teyen
4747;65;162;133;Dushak
4748;87;246;177;Kaahka
4749;34;84;12;Comia
4750;194;176;162;Tudakul
4751;138;122;22;Challa
4752;26;141;149;Tillya
4753;235;81;231;Yetaan
4754;100;148;39;Salak
4755;222;171;225;Dasht
4756;244;156;134;Chupanan
4757;149;135;170;Malek
4758;254;193;93;Bazyab
4759;79;238;214;Dirma
4760;56;69;70;Haidari
4761;81;72;240;Rivash
4762;58;149;118;Parvand
4763;199;228;75;Kabudan
4764;19;168;42;Zimyra
4765;177;226;147;Bogadia
4766;185;122;109;Masina
4767;209;139;222;Jupar
4768;50;14;161;Ardashir
4769;245;143;145;Perash
4770;113;71;139;Zarand
4771;117;102;41;Javad
4772;17;162;48;Hekah
4773;146;83;178;Nizamabad
4774;179;100;28;Baaka
4775;231;173;151;Yattesh
4776;161;238;250;Goziris
4777;7;67;224;Qaleh Gureh
4778;141;46;50;Ushke
4779;35;174;217;Kasht
4780;75;74;77;Anjir
4781;18;18;95;Kular
4782;59;195;150;Naein
4783;252;139;45;Mahabad
4784;21;53;169;Ardesh
4785;24;199;22;Denabaran
4786;117;131;189;Bisutun
4787;245;84;252;Taq-e-Bostan
4788;83;149;178;Choromia
4789;115;40;126;Bijar
4790;64;10;212;Vera
4791;65;194;120;Nassar
4792;174;231;151;Rahjerd
4793;236;172;25;Navish
4794;3;76;157;Ashtian
4795;74;118;4;Bonab Qaleh
4796;241;172;114;Akra-rudh
4797;218;195;247;Gurqaleh
4798;155;55;182;Fakhrikah
4799;31;133;2;Qalat
4800;158;92;46;Gazrik
4801;185;231;110;Baktehgan
4802;175;160;115;Darebgard
4803;192;196;20;Pasa
4804;84;221;121;Tashk
4805;14;44;249;Qatre
4806;14;177;161;Abadeh
4807;147;149;214;Maibad
4808;183;151;100;Abdun
4809;254;9;196;Gogana
4810;129;3;17;Siraf
4811;150;186;96;Gabandi
4812;35;46;195;Dur Tanhalash
4813;217;224;205;Shaapa
4814;159;90;252;Harat
4815;19;5;127;Tukrash
4816;9;172;109;Qadamgah
4817;100;52;153;Kaupirrish
4818;56;122;8;Kuh-e-Bul
4819;110;208;22;Abohar
4820;183;232;19;Panchipura
4821;182;131;197;Ajodhan
4822;195;142;80;Kasur
4823;227;173;162;Samnabad
4824;210;217;23;Hundi
4825;40;165;225;Hangu
4826;139;222;29;Nowshera
4827;147;107;32;Oddiyana
4828;85;191;33;Charsada
4829;84;239;59;Kamalia
4830;57;70;230;Bhirr
4831;173;16;206;Dipalpur
4832;235;160;64;Sangla
4833;244;181;73;Rampur
4834;105;255;224;Chachran
4835;59;100;241;Sukkur
4836;28;66;169;Kabirwala
4837;194;202;253;Tulamba
4838;134;36;240;Prahladpura
4839;144;219;165;Mankera
4840;2;205;7;Malloi
4841;153;110;161;Jayadrathapura
4842;150;197;54;Katasraj
4843;81;173;141;Makli
4844;200;202;219;Pasitigris
4845;119;132;105;Taryana
4846;117;88;86;Charax
4847;12;172;191;Mashan
4848;242;176;231;Bit Imbi
4849;219;195;118;Chaharla
4850;79;197;111;Samati
4851;150;30;233;Madaktum
4852;210;94;160;Dur Ashina
4853;150;189;39;Neribtum
4854;138;159;222;Surmarrati
4855;116;135;94;Hahhum
4856;240;103;48;Tell Arbid
4857;246;3;180;Naqar
4858;25;113;33;Shekna
4859;27;75;82;Qattara
4860;26;222;83;Gilgit
4861;141;47;55;
4862;162;138;156;
4863;119;109;35;Gilgit
4864;158;134;133;
4865;141;188;187;Tibetan Plateau
4866;136;135;160;Arragan
4867;37;117;203;Suravan
4868;129;174;226;Taoke
4869;134;47;178;Aginesh
4870;168;154;115;Mamika
4871;142;94;209;Urukag
4872;133;203;36;Kutallu
4873;124;206;104;Bad Tibira
4874;64;38;89;Bilbat
4875;221;250;178;Shurrupak
4876;1;128;218;Nuzi
4877;251;91;15;Turshan
4878;80;225;189;Hazza
4879;209;180;113;Ishketu
4880;128;72;206;Kuhr-e-Kich
4881;161;84;95;Ummomium
4882;153;70;64;Ekron
4883;27;165;49;Gath
4884;219;58;191;Amalec
4885;190;184;65;Tamar
4886;243;79;32;Zaimona
4887;27;8;79;Dor
4888;221;77;125;Berot
4889;18;174;99;Mahallata
4890;148;50;222;Sumur
4891;159;6;2;Vere
4892;24;3;45;Chaborrus
4893;160;171;152;Nabada
4894;234;188;145;Sital
4895;248;250;61;Urfa
4896;202;209;106;Batnae
4897;168;92;245;Hadad
4898;234;220;39;Arpad
4899;13;77;93;Halab
4900;92;137;156;Emar
4901;210;5;82;Chalybon
4902;56;149;149;Mashkan-Shapir
4903;220;158;133;Shaduppum
4904;118;128;43;Lagaba
4905;22;230;22;Malgium
4906;199;164;168;Sharrakum
4907;184;56;11;Langarkanan
4908;228;57;149;Shorbulaq
4909;7;76;154;Darman
4910;156;83;152;Morounda
4911;170;224;62;Malejin
4912;186;179;118;Chahuk
4913;152;201;136;Parakan
4914;57;51;63;Gashri
4915;253;3;179;Sormanabad
4916;186;177;130;Balajuk
4917;83;100;252;Musasir
4918;236;52;249;Molchia
4919;204;126;243;Alouaka
4920;136;233;89;Eruandashat
4921;105;95;210;Erebuni
4922;100;221;164;Karin
4923;212;42;153;Gymnias
4924;61;111;235;Calata
4925;59;76;62;Elegoana
4926;176;164;108;Cymiza
4927;107;224;15;Charduriqurda
4928;105;24;177;Artales
4929;179;42;122;Souhmi
4930;92;169;100;Amida
4931;72;76;87;Osdara
4932;138;120;244;Sartona
4933;245;37;72;Samosata
4934;132;243;146;Marqas
4935;211;42;59;Alalakh
4936;175;41;80;Amathus
4937;112;141;50;Pharangion
4938;208;166;193;Korne
4939;155;78;232;Ampe
4940;180;68;142;Tulliz
4941;203;32;226;Zahara
4942;80;111;86;Urubaza
4943;188;173;231;Malamir
4944;161;223;100;Palacenti
4945;73;252;176;Barda
4946;212;0;104;Prophtasia
4947;51;148;193;Min
4948;134;129;175;Sigal
4949;56;223;216;Naulibis
4950;225;243;119;Adinapur
4951;136;95;86;Sangar
4952;151;40;193;Rana
4953;200;0;31;Alkon
4954;22;89;209;Artacoana
4955;189;245;40;Basica
4956;217;48;116;Sotira
4957;203;218;109;Orbetane
4958;228;111;149;Nasibin
4959;184;117;46;Paracanace
4960;76;149;2;Gariga
4961;19;210;4;Darcama
4962;10;134;90;Maraca
4963;40;52;135;Tribasina
4964;32;212;152;Caputana
4965;54;168;141;Zimyris
4966;219;38;76;Babarsana
4967;192;12;238;Foraga
4968;117;140;54;Cotace
4969;170;47;129;Chatrisichae
4970;202;167;151;Chauvirina
4971;171;129;133;Orthiana
4972;132;78;10;Taupana
4973;172;200;85;Siphare
4974;219;217;254;Aq
4975;74;175;90;Dilyar
4976;116;0;130;Tapuriana
4977;23;208;115;Ankui
4978;126;241;205;Menapila
4979;133;181;234;Indikomordana
4980;41;206;208;Tahora
4981;17;73;72;Bahlika
4982;147;79;194;Tambyzeia
4983;64;110;142;Tambyziana
4984;97;189;200;Zaviaspa
4985;18;179;156;Kourianda
4986;79;93;17;Denai
4987;108;2;216;Tochara
4988;211;233;209;Phratroua
4989;191;136;192;Petra Arimazou
4990;26;135;127;Petra Chorienou
4991;132;159;128;Turaga
4992;77;98;114;Samti
4993;43;18;158;Kokcha
4994;192;154;247;Aruktau
4995;3;194;79;Baharak
4996;45;156;102;Ragha
4997;33;112;93;Choatina
4998;75;228;232;Chashma
4999;225;83;85;Dehnau
5000;218;180;54;Derman
5001;105;153;112;Kamar
5002;41;25;104;Sangin
5003;192;198;10;Utaq
5004;144;94;121;Garuli
5005;36;81;121;Zeshoi
5006;226;109;101;Aspioneia
5007;4;111;204;Zariaspa
5008;188;140;250;Uljatu
5009;231;231;58;Pandokheion
5010;35;4;233;Taramaitha
5011;135;68;64;Takhnabad
5012;98;50;164;Boubakene
5013;86;81;109;Arukratiya
5014;135;38;196;Gosion
5015;58;122;128;Dushanbe
5016;5;150;27;Besh Kala
5017;140;144;156;Margineia
5018;206;34;246;Kumsar
5019;79;128;168;Sirakene Inferior
5020;42;22;167;Cathar
5021;66;155;155;Sirakene Superior
5022;62;207;86;Chomaria Inferior
5023;135;245;254;Varpna
5024;232;223;64;Dara
5025;134;162;37;Apauarktike
5026;0;29;56;Chomaria Superior
5027;74;191;2;Maidan
5028;92;70;255;Zarshoy
5029;19;143;13;Palgird
5030;3;212;243;Harovak
5031;2;193;162;Serakhis
5032;231;15;141;Munchak
5033;98;53;114;Sena
5034;104;140;163;Sarmagana
5035;84;28;85;Augara
5036;242;241;91;Nimlik
5037;72;57;172;Bitaxa
5038;223;124;57;Kamar
5039;182;80;61;Kharispa
5040;221;137;140;Artemisa
5041;250;210;88;Depe
5042;21;39;0;Ihnum
5043;242;66;55;Burguchi
5044;46;28;133;Anassa
5045;149;93;184;Rapete
5046;175;240;210;Shenia
5047;235;11;103;Ghore
5048;247;182;135;Deserta Comiana
5049;100;204;65;Maxeras
5050;120;167;124;Mithradakert
5051;107;13;208;Parishan
5052;43;235;57;Deserta Iasonium
5053;164;66;76;Haomana
5054;179;213;108;Harmave
5055;213;73;25;Ervend
5056;50;184;17;Kushke
5057;26;149;72;Antentia
5058;173;167;100;Abivard
5059;138;234;81;Tubek
5060;158;87;186;Alicodra
5061;107;205;196;Cammei
5062;131;245;251;Ariaka
5063;136;47;249;Mizdaqahn
5064;168;81;242;Jirbend
5065;146;236;173;Aratha
5066;146;202;205;Zamakshahr
5067;93;249;162;Dyruzh
5068;165;25;91;Qanga
5069;165;103;90;Shahsenem
5070;217;254;181;Kilich
5071;9;60;110;Vezir
5072;56;90;74;Dharakh
5073;21;192;201;Gazil
5074;173;41;45;Talashkan
5075;91;130;65;Farkhar
5076;148;21;237;Petra Sisimithrou
5077;105;179;233;Ebousmou
5078;15;108;83;Kogon
5079;170;76;211;Efendi
5080;88;42;201;Dalverzin
5081;68;33;128;Nikhshapaya
5082;214;174;120;Kerkichi
5083;69;15;121;Bazis
5084;118;186;114;Farab
5085;29;17;249;Bezda
5086;255;160;35;Andrapana
5087;86;196;10;India Alba
5088;104;171;211;Maliana
5089;146;7;199;Codrana
5090;106;121;103;Tifa
5091;19;151;196;North Mulaka
5092;115;120;237;South Mulaka
5093;209;254;242;Darur
5094;119;232;234;Kandar
5095;140;80;167;Lattarula
5096;81;135;111;West Gurala
5097;21;48;3;Nemasana
5098;91;248;73;Uyagura
5099;107;7;61;Nasikya
5100;75;78;4;Maharatthalava
5101;1;222;101;Ajanta
5102;250;161;236;Shegaon
5103;120;48;190;West Dandaka
5104;46;195;37;Burhanpur
5105;169;22;36;Jhodga
5106;244;85;139;Akudi
5107;89;99;82;Nelcynda
5108;234;253;55;Karivala
5109;124;193;127;Selour
5110;245;17;172;Tangala
5111;137;158;81;Kodumbalur
5112;197;7;128;Pavera
5113;252;0;134;Akour
5114;162;44;178;Karukka
5115;243;71;247;Nikama
5116;168;163;68;Tarapith
5117;191;193;97;Raktamrittika
5118;190;246;126;Agmahl
5119;26;30;21;Kahalgaon
5120;140;101;131;Katwa
5121;239;16;225;Dianga
5122;10;217;9;Angaracale
5123;100;172;235;Ramu
5124;117;28;247;Bazakata Insulae
5125;154;228;211;Gwa
5126;231;208;75;Tulkhar
5127;134;225;77;Shurabashat
5128;138;40;139;Panda
5129;19;206;182;Gabai
5130;167;168;86;Bazaira
5131;105;43;63;Tazora
5132;75;83;8;Petra tou Sogdianou
5133;138;132;212;Bazis
5134;100;47;164;Paskai
5135;243;246;245;Zranka
5136;81;124;74;Margania
5137;23;202;176;Bateni
5138;164;195;118;
5139;208;60;28;
5140;244;44;17;
5141;115;252;203;
5142;156;87;186;
5143;237;87;41;
5144;225;239;186;
5145;128;37;66;
5146;157;20;211;
5147;12;235;102;
5148;220;59;70;
5149;145;197;161;
5150;93;187;99;
5151;209;75;138;
5152;3;209;149;
5153;41;98;197;
5154;217;170;53;
5155;42;134;129;
5156;47;61;163;
5157;204;178;172;
5158;213;37;92;
5159;232;250;182;
5160;207;15;22;
5161;183;119;20;
5162;108;161;210;
5163;189;191;58;
5164;105;197;7;
5165;183;157;113;
5166;208;11;159;
5167;39;170;223;
5168;230;242;223;
5169;225;226;224;
5170;82;209;90;
5171;249;112;43;
5172;245;26;135;
5173;54;8;228;
5174;226;164;152;
5175;9;210;100;
5176;189;159;216;
5177;76;48;8;
5178;97;167;127;
5179;182;210;188;
5180;231;127;246;
5181;11;176;219;
5182;124;202;50;
5183;96;63;147;
5184;61;107;61;
5185;253;38;3;
5186;161;153;37;
5187;152;124;196;
5188;105;225;187;
5189;1;34;90;
5190;104;2;221;
5191;173;36;246;
5192;24;221;138;
5193;24;31;109;
5194;1;109;2;
5195;245;19;144;
5196;105;27;50;
5197;162;210;249;
5198;230;210;35;
5199;224;8;123;
5200;25;180;46;
